FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
1360.0,5.419009840481645,538.6,496.60234949288736,635534.6618575713,0.24660633484162897,0.4037914530850414,3,8,
980.0,3.8694905687700056,444.6,285.71483139634233,358978.6115038508,0.45701357466063347,0.475677097868691,10,5,
1620.0,5.359772244606581,445.00000000000006,304.0193321161085,383536.3154994477,0.4253393665158371,0.4611949700734632,9,9,
1636.0,5.835316564744744,639.0000000000001,304.20992161717663,378725.2860821156,0.4298642533936652,0.5057899910847448,10,9,
1112.0,4.711012704597184,660.0,310.26761543195573,376893.66208569397,0.40271493212669685,0.5726232471161657,8,6,
1620.0,5.8308390988573855,668.0,289.23088169496464,353958.0474595341,0.42081447963800905,0.5542460935202643,9,9,
408.0,2.7897035200097435,469.00000000000006,356.0489558443066,429170.85958821105,0.497737556561086,0.5903635800940145,5,2,
736.0,3.387654108081509,419.4,341.9431157720271,428299.6898316793,0.41855203619909503,0.4861876961425509,5,4,
1652.0,5.5822941051494706,473.59999999999997,341.77399447606575,431905.17716998234,0.45248868778280543,0.45488176626471893,11,9,
1604.0,5.683496073388787,563.6,344.50526443784435,433162.85093594523,0.416289592760181,0.4731153781222939,8,9,
472.0,3.3414306871433315,661.6,343.31236371735247,414586.5828175616,0.47285067873303166,0.5862373861762585,9,2,
1652.0,6.024519849481873,666.0,344.837773470988,428746.6935373314,0.4819004524886878,0.5098024958374554,11,9,
376.0,2.7481764964708177,433.40000000000003,405.2940114401014,505806.12344159174,0.4457013574660634,0.4980745734189016,3,2,
784.0,3.465926962618605,402.0,345.93971747742324,440309.15632977255,0.42081447963800905,0.42696219542906055,8,4,
1260.0,4.630170825129715,428.4,358.13550470733406,457984.10332754464,0.416289592760181,0.4070915733868312,7,7,
1604.0,5.726022880267344,570.8000000000001,356.10211307816587,450220.67111923016,0.416289592760181,0.4531486701834983,8,9,
556.0,3.615860048108031,672.4,369.81014126374964,451110.1092919518,0.45248868778280543,0.5624175203571783,4,3,
1636.0,6.116140720353891,698.1999999999998,369.13419839641983,452406.891927034,0.5203619909502263,0.5504397054173112,10,9,
800.0,3.7704128845099283,410.20000000000005,456.32249495338823,582497.3312807145,0.4638009049773756,0.4148265978139192,9,4,
424.0,3.59055364173362,698.2,464.82470964625986,573140.3330678759,0.48868778280542985,0.534116274119082,6,2,
556.0,3.5935849532807698,551.0,481.3645493501002,611899.6384123516,0.40271493212669685,0.4321055542025598,4,3,
1080.0,4.540676116080877,441.8,485.1788433077476,619810.8981282759,0.43891402714932126,0.4115288776850367,6,6,
1340.0,5.092745181224862,571.4000000000001,339.59337010138853,417685.11502430076,0.6018099547511312,0.5409691761204829,12,7,
1668.0,5.714643518774087,541.8000000000001,316.0724352981468,380512.8920800486,0.6018099547511312,0.5930776130036505,12,9,
848.0,4.009991416936998,572.6,351.8162062861535,424693.9669729487,0.6018099547511312,0.5870917801010312,12,4,
1456.0,5.43242221939011,603.2,341.9306209704288,412164.83640910627,0.6040723981900452,0.5903004432414091,9,8,
1668.0,5.7698681316449605,539.6000000000001,342.68171418707226,418200.136549058,0.6131221719457014,0.5613301654297708,12,9,
260.0,2.7732409456159215,543.4000000000001,422.37249796223733,514478.2036515259,0.6040723981900452,0.5660109609632219,6,1,
504.0,3.3550418807069335,570.4,408.5285112724648,501850.7264802782,0.6040723981900452,0.544305993236993,11,2,
1160.0,4.722397922044911,558.5999999999999,368.6998815438503,449006.6002108105,0.6018099547511312,0.5665271178633894,11,6,
1652.0,5.917671301784359,596.9999999999999,366.6107153886866,449295.3276849556,0.6153846153846154,0.5505490389207037,11,9,
832.0,3.9121383575388666,660.4,236.76515403217923,267620.1245890231,0.3438914027149321,0.6982265801269737,11,4,
784.0,3.6543811432917903,580.4000000000001,250.83646533497125,297845.87681585725,0.3167420814479638,0.6212051910555163,8,4,
1112.0,4.551210059385684,651.4,248.2348462484727,293138.66431341536,0.3914027149321267,0.6314836146592523,8,6,
1668.0,5.8131360501352,636.6000000000001,264.8061341597584,312452.12659502786,0.38461538461538464,0.632966898605514,12,9,
1128.0,4.665462132918019,674.0,260.134262749764,307361.2305421346,0.3914027149321267,0.6304695394526838,9,6,
620.0,3.1223231361956065,555.4,204.66682619845812,233697.57410717622,0.4434389140271493,0.6847711611329201,8,3,
1176.0,4.3969484110754475,553.2,214.25119769534788,246802.10415946957,0.502262443438914,0.6722226074709025,12,6,
1652.0,5.686191185659048,640.5999999999999,220.6965040612995,233214.15922299057,0.581447963800905,0.7668886709968127,11,9,
848.0,3.895865059613319,683.8,190.1723563490871,206929.6943286722,0.5520361990950227,0.7407488619651312,12,4,
980.0,4.3856363599031605,753.1999999999999,205.25127107719715,226371.52921276793,0.5588235294117647,0.7269357945171337,10,5,
1668.0,5.904594120197314,720.4,221.4306011272126,233214.15922299057,0.581447963800905,0.769566987083253,12,9,
980.0,3.828896406070702,480.00000000000006,232.37221148325003,278134.2079391934,0.43665158371040724,0.6053377345972712,10,5,
1128.0,4.412374791582159,583.8000000000001,238.46965787931427,284031.670124762,0.4321266968325792,0.6152482001040225,9,6,
1652.0,5.64940766893297,602.6000000000001,242.43818966837318,282359.2776832074,0.5067873303167421,0.655229148960767,11,9,
832.0,3.987447000885161,686.8000000000001,243.65157439124118,281856.0912039573,0.5588235294117647,0.6658813195584957,11,4,
1488.0,5.384166857887894,659.2,232.6017511864491,266527.20214855846,0.4592760180995475,0.6798743819661334,11,8,
1668.0,5.84151316773821,671.6,242.3488201402889,276953.9790378257,0.5384615384615384,0.6836249765514925,12,9,
392.0,2.7229010992852873,507.80000000000007,303.7222858840969,363447.12392252317,0.45701357466063347,0.605838547454269,4,2,
848.0,3.607734598747627,490.80000000000007,255.818692646451,305905.51908096205,0.583710407239819,0.6072994208929574,12,4,
1144.0,4.297163263270546,507.2,248.14616236558135,296179.75454487547,0.4095022624434389,0.6110634928156143,10,6,
1668.0,5.608419609036142,556.8000000000001,254.12146719397464,301340.34668056807,0.5429864253393665,0.623767735745637,12,9,
848.0,4.113266324032857,708.5999999999999,261.46371522252304,304580.9656983844,0.4592760180995475,0.6548927113518349,12,4,
1128.0,4.689039350127159,689.2,255.35539275620437,301631.11813243496,0.4253393665158371,0.6309765035923736,9,6,
1636.0,5.981059329426828,739.0,268.6282236066583,316632.744016334,0.4479638009049774,0.634837402774884,10,9,
800.0,3.867928112255907,567.0,342.6242256171108,410490.398647744,0.5452488687782805,0.6033604404943561,9,4,
1504.0,5.505544704352771,585.0,344.4507593239253,413015.80205453327,0.5542986425339367,0.6016555989532928,12,8,
1668.0,5.969965032149841,623.4,347.3245442102298,410870.18680752063,0.49547511312217196,0.6282759876885547,12,9,
572.0,3.595092110403999,667.6,349.4307127985673,417872.7168027785,0.41855203619909503,0.6071681236798563,5,3,
932.0,4.463651570540889,694.6000000000001,346.3339941790726,415479.6986222563,0.4819004524886878,0.6006146109884477,7,5,
1488.0,5.747318931726386,701.6,350.7149678230626,420423.69527898723,0.48868778280542985,0.6021697041881786,11,8,
228.0,2.5638778929915396,499.40000000000003,405.83402870226047,472153.54557533626,0.5723981900452488,0.6569569191050387,4,1,
572.0,3.461555896808833,588.8000000000001,369.2077063895041,441562.86945403396,0.45248868778280543,0.6069852121129714,5,3,
1064.0,4.471973900536755,541.0,371.61246403724573,439413.0258895363,0.5610859728506787,0.6290690143294063,5,6,
408.0,3.3336923911051866,686.0000000000001,379.49203686849233,455300.5816185237,0.504524886877828,0.6004164112506234,5,2,
356.0,2.573150876269783,589.5999999999999,191.73268731124432,195695.29378121046,0.7579185520361991,0.7924991802149027,12,1,
1012.0,3.918587915443275,546.0000000000001,174.0158586259274,185348.90941520355,0.6266968325791855,0.7602764944098944,12,5,
1340.0,4.777983551039812,546.4,225.4687295595967,256975.03885327542,0.6334841628959276,0.6872990808537528,12,7,
1636.0,5.639153367926749,635.8000000000001,220.70578862362316,239230.15099806234,0.6470588235294118,0.7444714937375552,10,9,
308.0,2.7544996779244615,690.2,219.2888576426119,230724.40655882045,0.7669683257918553,0.770374204735235,9,1,
848.0,4.032758450194746,741.6000000000001,192.87923498607745,206127.1578368763,0.6040723981900452,0.7573965649758098,12,4,
1012.0,4.310635976879005,713.6000000000001,179.70110178051996,187190.1246498246,0.6538461538461539,0.7780874699753583,12,5,
1652.0,5.725998813100115,663.2,215.69147539025056,227379.1627947648,0.6832579185520362,0.7688286863967223,11,9,
340.0,2.636483901562031,595.5999999999999,229.72588449041757,245778.20008810333,0.6900452488687783,0.7564216218613519,11,1,
996.0,4.1323124035326035,595.1999999999999,235.28208236141103,270742.3663851699,0.6108597285067874,0.6737748463302973,11,5,
1340.0,4.818568874110802,555.4,234.4074423569747,269420.4616465272,0.6085972850678733,0.6754810756933144,12,7,
1668.0,5.812326568756757,652.7999999999998,248.24834339048675,280541.353574918,0.6312217194570136,0.6984921771653285,12,9,
308.0,2.7370670638171846,662.1999999999999,239.58364220719568,259958.41542502888,0.7104072398190046,0.7434915836608342,9,1,
848.0,3.954830247186087,670.0,230.0349692562504,255003.3776968942,0.6334841628959276,0.7213740974088041,12,4,
1504.0,5.531623026134703,712.4,228.57737755153858,253308.8797113568,0.6108597285067874,0.7217183007903175,12,8,
1668.0,5.8706956585554,690.8000000000002,236.04748108148678,259371.0257715973,0.6538461538461539,0.7308653405813723,12,9,
308.0,2.771238344203551,610.4000000000001,306.4873481379693,350835.29137701244,0.6764705882352942,0.6812969773677877,9,1,
1012.0,4.087541115002454,539.0,255.69317283108447,299498.67217344546,0.6312217194570136,0.6457917636311105,12,5,
1668.0,5.462179372158544,485.6000000000001,260.6832824940766,309267.99837674445,0.6266968325791855,0.622869481260916,12,9,
1668.0,5.663270062691067,550.0,285.1653677094518,337821.947297627,0.6447963800904978,0.6256092855850719,12,9,
260.0,2.7906793162160533,691.4000000000001,282.0802577674954,302407.0713851113,0.7194570135746606,0.7546185115641817,6,1,
848.0,4.032601753757174,662.0,272.4099751606707,316358.23177510616,0.6063348416289592,0.6598082493817148,12,4,
1176.0,4.858203891728357,702.1999999999999,269.1261201439343,315503.2781751829,0.6357466063348416,0.6443320935786344,12,6,
1504.0,5.616952261314769,711.8000000000001,266.89289950112817,308145.5953844866,0.6425339366515838,0.6688122335127775,12,8,
244.0,2.77641430007834,630.4,352.7751206346261,406392.68672646023,0.6832579185520362,0.6721466127178503,5,1,
832.0,3.9741693458328076,580.8,343.78285085810097,411428.6694927636,0.6085972850678733,0.6056217209153882,11,4,
1324.0,4.932131418058284,513.6,342.40208678176145,409948.62465507194,0.6085972850678733,0.6047540392538182,11,7,
1636.0,5.825743882737451,591.4,347.57879616995353,415199.85604094376,0.6244343891402715,0.6094110269201038,10,9,
356.0,3.2462403169004017,716.2,362.63822006997736,428594.41030444775,0.6447963800904978,0.6299571755633828,12,1,
260.0,2.9190138571302184,653.4,376.80412485155676,440511.3636785776,0.6538461538461539,0.6490245025318061,6,1,
260.0,2.9402808254560107,662.8,376.80412485155676,440511.3636785776,0.6538461538461539,0.6490245025318061,6,1,
684.0,3.3750185072975984,592.2000000000002,215.55818022553854,220316.99882344046,0.8393665158371041,0.7915736587810475,12,3,
1012.0,4.237976552834945,635.6,225.58563635304543,230775.2388545418,0.8665158371040724,0.7909609402666793,12,5,
684.0,3.8184994380677892,792.8000000000002,210.97675162596252,212976.20714616543,0.8212669683257918,0.7996510516459573,12,3,
1012.0,4.405572867195239,723.6000000000001,211.66320730029594,217514.10895625615,0.8031674208144797,0.7878623578926508,12,5,
1176.0,4.646238929818566,649.1999999999999,228.43760697980633,237986.0555580014,0.834841628959276,0.7779982689024533,12,6,
832.0,4.188463797677756,791.4000000000002,227.9009985735684,234704.0178165753,0.8122171945701357,0.7863644677316769,11,4,
1012.0,4.57604811960745,773.8000000000001,236.813268866493,256407.83725793246,0.8167420814479638,0.7455156370394932,12,5,
1340.0,5.2952815878389705,732.4,268.11446182482507,301124.52001560235,0.8280542986425339,0.7061915200730372,12,7,
816.0,3.6423298745248003,623.4000000000002,170.5098045399615,159667.31025731892,0.5995475113122172,0.8391156128942038,10,4,
848.0,3.8393411259106567,686.1999999999999,162.7887776525101,161320.36683161816,0.5882352941176471,0.810755980303899,12,4,
996.0,4.29609193288059,721.8,181.072634333221,181631.63100108254,0.5972850678733032,0.8035845887796275,11,5,
356.0,2.5285032092699087,659.0000000000001,102.59841849729962,62844.586352607825,0.7828054298642534,0.9340367970967355,12,1,
520.0,3.22499658696584,792.6,112.84849143890123,62396.34580692126,0.7895927601809954,0.9442829676900236,12,2,
276.0,2.3387771457184945,595.8000000000001,161.93949840757432,145453.71631001466,0.7420814479638009,0.855810378280065,7,1,
520.0,2.905730572176635,610.4,153.93291290207273,144066.77096299003,0.7239819004524887,0.839351561678518,12,2,
356.0,2.6683415932545436,708.2,115.2069842185083,79628.23937616832,0.7873303167420814,0.9181500643328336,12,1,
848.0,3.760921304749486,676.2,138.12721669927257,121718.53709591145,0.751131221719457,0.8625498484941279,12,4,
1012.0,4.310042938110068,734.4000000000001,158.63897864464985,143703.98025317612,0.669683257918552,0.8526428643926212,12,5,
356.0,2.627009013201999,637.4000000000001,167.73798383528361,156343.48945807567,0.7782805429864253,0.8411295693833671,12,1,
488.0,2.9059137281515506,639.0,157.41386784298544,152136.2512660155,0.6561085972850679,0.8242373416721335,10,2,
1160.0,4.353109038248501,587.4,176.67419490583754,177597.00583294244,0.7217194570135747,0.802281429271851,11,6,
356.0,2.7883022930511965,686.4,190.02961352862886,181911.71328236847,0.7352941176470589,0.8289682566278835,12,1,
684.0,3.708042475003858,783.8000000000001,171.15477395170527,171608.61245017668,0.6153846153846154,0.8038488510882047,12,3,
1012.0,4.447923780886382,786.1999999999999,167.78231115178096,161144.45622594398,0.6493212669683258,0.8273623894166505,12,5,
1668.0,5.938144225716674,741.3999999999999,215.25974776677026,216452.94327739257,0.6583710407239819,0.8020853121957905,12,9,
848.0,3.6907524788754076,556.2,227.11259566293006,227695.9951996672,0.755656108597285,0.8038990735667721,12,4,
1488.0,5.365341541123422,656.4,227.08096117655276,226745.97719079856,0.7330316742081447,0.8063292110039548,11,8,
260.0,2.6910133831423835,701.8000000000001,227.6279153489334,226143.71310073588,0.7058823529411765,0.8093043967996206,6,1,
832.0,3.9569520834778737,686.9999999999999,229.97282089722012,230417.23224697512,0.7013574660633484,0.8042841803331958,11,4,
1340.0,5.1944173645031215,725.4000000000001,230.53247511037927,232342.2763791156,0.744343891402715,0.8006624500992948,12,7,
356.0,2.740104693015975,751.4000000000001,103.72627431306093,55572.52168795152,0.8393665158371041,0.9469929254687137,12,1,
520.0,3.070967159358446,724.8000000000002,112.56748443643296,75034.37913052649,0.8280542986425339,0.923450015127214,12,2,
356.0,2.5801176783685547,647.6,136.81201383890107,106163.06491009143,0.8031674208144797,0.8970447633564532,12,1,
520.0,2.9926424797683295,654.8000000000001,147.94797605760138,123119.94465055561,0.8009049773755657,0.8800132142508581,12,2,
340.0,2.7155634758134566,718.8000000000002,141.47905630954742,115643.4125680833,0.8031674208144797,0.8847764318639549,11,1,
684.0,3.5543474907537274,737.8000000000001,149.22159091314737,130889.18934166915,0.8076923076923077,0.8641038070373879,12,3,
848.0,4.208733143379645,870.0,142.2600493738027,106072.12892629768,0.8076923076923077,0.9051595761311007,12,4,
340.0,2.6672277607410027,645.6,193.31467024752328,189130.89145680537,0.8122171945701357,0.8178638362923787,11,1,
684.0,3.3940572176770667,656.0000000000001,160.17329021326336,146557.56571907218,0.8144796380090498,0.8487505186420753,12,3,
324.0,2.788472980801611,714.8000000000001,193.705057514312,186910.13887618599,0.8257918552036199,0.8250477797779227,10,1,
848.0,4.005325440437218,742.0000000000001,180.3538446732502,173093.7985155497,0.8031674208144797,0.8277161518743735,12,4,
996.0,4.364739692275022,761.8000000000001,171.4149439855595,159337.37111066832,0.8031674208144797,0.8422875156726711,11,5,
1012.0,4.619265282791517,800.7999999999998,228.9152549938506,225867.7388668984,0.8190045248868778,0.8132140207736661,12,5,
1684.0,5.6849195786815985,425.0,403.73445377726637,519934.2019696485,0.43665158371040724,0.3749722485656774,13,9,
1536.0,5.293698415894269,491.20000000000016,312.6146998252666,384124.5446833861,0.3665158371040724,0.5436239187212603,14,8,
1684.0,5.68260141556016,540.2,287.50982567759036,346417.4906994583,0.3936651583710407,0.5912422463516127,13,9,
1684.0,6.046435445500971,665.8,322.72446691142926,391890.9850497604,0.38687782805429866,0.5734389964634887,13,9,
1684.0,5.713762757751732,500.6,340.8831389262654,416287.7762215361,0.3914027149321267,0.5596281624885024,13,9,
912.0,3.743603195543911,449.40000000000003,293.2726124304086,359446.9657883473,0.5203619909502263,0.5503291092590795,16,4,
1388.0,4.830974621671211,494.20000000000016,253.0907827786749,307625.38267499075,0.5113122171945701,0.5711739764980587,15,7,
1716.0,5.448102258073968,379.0,313.0611980686941,391583.2388389514,0.43891402714932126,0.49075506893833787,15,9,
1700.0,5.634836606059718,507.0,283.59777987839504,349224.3228636952,0.5339366515837104,0.5377503608380915,14,9,
1716.0,5.660013426704588,500.20000000000005,285.52593460342763,349224.3228636952,0.5339366515837104,0.5557115138894194,15,9,
864.0,4.1780151614023495,676.4,306.28270133983847,369127.67675387894,0.49321266968325794,0.5907003155892318,13,4,
1684.0,6.08679773252069,704.8000000000001,301.56459777414494,370464.10011678067,0.47285067873303166,0.5442222084682586,13,9,
1716.0,6.173367925077119,696.8,315.8286228840863,383944.07726628205,0.46153846153846156,0.5707838130759668,15,9,
1520.0,5.234040943325141,449.5999999999999,343.8460969497121,432128.1748277284,0.4253393665158371,0.47477629349016426,13,8,
1684.0,5.666921769467504,480.0,340.77942210463715,426405.7984535806,0.4072398190045249,0.48958133180647206,13,9,
1716.0,5.844330050130267,518.4,348.79388215757785,432208.15359400294,0.4434389140271493,0.5199115978291194,15,9,
1044.0,4.660772044611036,667.3999999999999,348.6612437180781,423494.97736725915,0.5475113122171946,0.5728304428936547,14,5,
1684.0,6.118968658170509,677.2,343.3841469113645,417944.0120307977,0.5746606334841629,0.5678843035906195,13,9,
732.0,3.7650936336285996,568.8000000000001,363.37138606384116,446676.25698118436,0.5882352941176471,0.5425118362884221,15,3,
1404.0,5.083220078811832,495.00000000000006,347.7832748348296,437434.69257574884,0.502262443438914,0.4719114405057206,16,7,
1684.0,5.765077427012572,499.20000000000005,364.9642227395567,462262.25827119214,0.502262443438914,0.44627786448447826,13,9,
912.0,4.072777961268105,568.4000000000001,319.7678588805027,384437.45883681026,0.6312217194570136,0.5960272576314546,16,4,
1584.0,5.366193675466494,506.5999999999999,281.25760455619053,341810.92493557907,0.6176470588235294,0.5715278162695857,17,8,
1684.0,5.870800814959162,589.0,321.89396021195006,392663.27969805436,0.6199095022624435,0.5623962296000741,13,9,
1716.0,5.760698943738338,527.3999999999999,302.82893313234587,368740.365676187,0.6266968325791855,0.566844361042743,15,9,
1372.0,5.336917679317879,670.9999999999999,315.9176142585026,379656.893503018,0.6085972850678733,0.5968842914813769,14,7,
1716.0,6.106444064510825,663.2000000000002,319.8482765137842,384051.0282715155,0.6380090497737556,0.5987140187186376,15,9,
880.0,3.9115007024290662,501.4000000000001,347.4833104736471,424693.9669729487,0.6018099547511312,0.5575690613292487,14,4,
1028.0,4.476300898180265,593.8000000000001,356.7249969956772,429377.3695644994,0.6515837104072398,0.5934642859354508,13,5,
1684.0,5.721905356449575,500.8,344.28216755071224,422437.48465360916,0.6312217194570136,0.547395739004095,13,9,
1732.0,5.810047814590105,491.2,344.84113404882623,422437.48465360916,0.6312217194570136,0.5516489345722722,16,9,
700.0,3.8113834964440527,614.6,370.03150542827154,457762.57933472755,0.6153846153846154,0.5247676154544553,13,3,
864.0,3.8325220713851613,575.0,254.97475555224128,300186.48616741516,0.33031674208144796,0.6369318210896003,13,4,
1520.0,5.384032910080264,604.2,255.54254625547648,295721.6725654657,0.39819004524886875,0.6653111908960524,13,8,
1684.0,5.840677755621477,641.2,256.37956798469276,291346.04246060294,0.39819004524886875,0.6912561497411707,13,9,
928.0,3.6745152360980624,478.80000000000007,217.33573435534345,253711.2362770842,0.5633484162895928,0.6514418364004149,17,4,
1208.0,4.214069247910117,447.59999999999997,207.01860757627153,241113.52864832664,0.4298642533936652,0.655187579772237,14,6,
1684.0,5.77815299720108,653.0,216.9436247628771,236556.71601633637,0.5475113122171946,0.7386778216082248,13,9,
1748.0,5.629917588112079,516.2,224.22357394553893,255319.93464776347,0.5950226244343891,0.6885499486301245,17,9,
732.0,3.669926253432424,676.4,213.70740401713158,244475.87195949937,0.5339366515837104,0.6821824739082042,15,3,
1192.0,4.7390041470047874,705.1999999999999,197.43983297611615,219953.0641843221,0.5656108597285068,0.7158042499417903,13,6,
1700.0,5.9964264814802,724.7999999999998,225.62050481424885,250678.3204734772,0.5656108597285068,0.7188351954796257,14,9,
1732.0,5.92660597937788,672.6000000000001,214.95984288502217,232811.9822930147,0.5972850678733032,0.7452476500923345,16,9,
1076.0,4.093872476005767,498.80000000000007,234.69163439454934,273150.6473179721,0.5226244343891403,0.6563293621177716,16,5,
1536.0,5.120230212780576,487.0,240.14175404901425,284973.35611922015,0.5746606334841629,0.6223670179434883,14,8,
1716.0,5.585119019449354,510.0,242.6226065966143,282603.7532320925,0.5859728506787331,0.6550592131220089,15,9,
1700.0,5.6918701829236715,589.2,226.6066208522627,260138.59880183643,0.49321266968325794,0.6772337273644833,14,9,
1764.0,5.6846251242758195,501.3999999999999,247.20430492991233,289887.38915003795,0.579185520361991,0.64383847546874,18,9,
944.0,4.187108465664356,678.6,228.1019418236457,259998.32734921615,0.5678733031674208,0.6871834247063285,18,4,
1372.0,5.204436007054571,700.5999999999999,227.7607151181204,262783.7073049039,0.5429864253393665,0.6698465121616877,14,7,
1520.0,5.649921193452924,728.8000000000001,248.46516750619222,289617.8538982293,0.5271493212669683,0.6538889346444021,13,8,
1764.0,6.090576425251254,681.8000000000001,246.23477996105447,280084.781579942,0.5271493212669683,0.6899836863896491,18,9,
864.0,3.997799592922212,654.6,248.4274200716178,292264.08856143034,0.5701357466063348,0.6382263890410383,13,4,
1044.0,4.306832356428012,605.6,254.01990154118158,302923.996693047,0.5542986425339367,0.6128214997229137,14,5,
1700.0,5.82615058359318,616.6,258.55855794818575,306920.428593839,0.5542986425339367,0.621795128389715,14,9,
