FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
712.0,3.8569688535525657,976.3999999999999,74.23476607352269,39194.64576169124,0.9606126914660832,0.9481892216995064,24,2,
680.0,4.053233857054401,1095.0,77.32787267386142,48097.574640589635,0.9562363238512035,0.9322788229411385,22,2,
696.0,4.078752647240248,1090.3999999999999,77.58995978879345,48097.574640589635,0.9562363238512035,0.9326723689406313,23,2,
648.0,4.691049651933543,1415.6,80.20969093362898,26564.4875726975,0.9584245076586433,0.9730660182583563,20,2,
876.0,4.652949096889686,1166.5999999999997,83.79773727858718,48097.574640589635,0.9562363238512035,0.9408184348943114,24,3,
632.0,3.8796661006283832,1045.6,95.40740798717106,74252.9640874984,0.8183807439824945,0.896402771477246,19,2,
696.0,4.148683084725974,1114.3999999999999,85.54816971977017,59179.029280577844,0.9518599562363238,0.9180195286757024,23,2,
844.0,4.684767649916428,1206.3999999999999,90.53881601180802,58344.78110904864,0.9168490153172867,0.9279556809515004,22,3,
680.0,3.809568082960422,950.6000000000001,110.37261391291271,96122.2897016251,0.8862144420131292,0.8664585573742586,22,2,
780.0,4.210127262216337,1035.4,108.62815883286584,93739.49345675239,0.8862144420131292,0.8693812867367413,18,3,
796.0,4.64347314995327,1219.9999999999998,106.06722952864473,87306.24000117164,0.8183807439824945,0.8829562334282576,19,3,
632.0,4.007842427288319,1082.6000000000001,116.98398927076141,106382.1015856534,0.8402625820568927,0.8511592835263512,19,2,
796.0,4.355727955955706,1079.6000000000001,114.96767587175728,104160.37744004362,0.8140043763676149,0.8525834802063893,19,3,
632.0,4.643637547647322,1362.3999999999999,127.74235927482593,99744.18930893195,0.8643326039387309,0.895684294365201,19,2,
764.0,4.656516412054093,1245.9999999999998,118.02800030872056,103983.66076367194,0.8687089715536105,0.8626259851737919,17,3,
948.0,4.848438769216583,962.6,305.13651753197814,376491.233155439,0.474835886214442,0.5322545495749832,8,5,
948.0,5.044950124478738,1128.9999999999998,228.54220688678282,265494.4423114868,0.4048140043763676,0.6593246479424689,8,5,
964.0,4.890985682029351,988.0000000000001,283.18045668741325,343038.17608759605,0.47921225382932164,0.57913038485174,9,5,
1028.0,4.885368503656684,1027.0,177.61340617110474,200488.43781821712,0.3741794310722101,0.6999440006499317,13,5,
1076.0,4.912111798207733,974.3999999999999,194.43509178093416,219423.99358198605,0.3676148796498906,0.700246638569741,16,5,
848.0,3.890620383757531,719.6000000000001,210.41351537719143,246673.80503558577,0.4617067833698031,0.644326681164297,12,4,
1044.0,4.553194404888925,828.4,208.40984303423824,243848.4509422397,0.4923413566739606,0.6476348977815103,14,5,
1012.0,4.893015482518223,1028.0,196.10807551082775,221791.99776199652,0.5339168490153173,0.6974921002756631,12,5,
1044.0,4.797217412188339,958.6,189.7283573700711,218102.16582579337,0.5382932166301969,0.6752518392602234,14,5,
896.0,4.479488815902036,983.4000000000001,167.72638886723027,185531.02740663462,0.6892778993435449,0.7237493736830181,15,4,
1124.0,4.5260047060506805,774.0000000000001,170.3841506651608,181075.55571420022,0.7177242888402626,0.7621734376875989,19,5,
864.0,4.813023277717311,1170.6000000000001,164.9516379168111,185092.5754940327,0.7067833698030634,0.707291039405065,13,4,
1076.0,4.812830890413703,947.1999999999999,176.26371691906263,197657.42995079255,0.7286652078774617,0.7080749398805989,16,5,
912.0,4.602661982392179,1024.4,167.01652595322517,177910.1060671295,0.8227571115973742,0.7601978243657335,16,4,
1172.0,4.605139738281429,754.0,178.54886039461337,189609.83152354305,0.8271334792122538,0.76280648032184,22,5,
960.0,4.869666516260754,1107.4,158.0375979311643,161600.4006626082,0.8424507658643327,0.7912655332759727,19,4,
1092.0,5.153048170522221,1114.0000000000002,148.94301392865506,150295.96416311903,0.8315098468271335,0.7998963382658707,17,5,
960.0,4.162624536931634,802.0000000000001,140.3194133777569,138443.14955590063,0.5339168490153173,0.8132472360353291,19,4,
1092.0,4.434042648476774,777.5999999999999,156.75749035388597,154620.06500736525,0.5754923413566739,0.8133969012532352,17,5,
928.0,5.008219784301059,1211.3999999999999,149.35644142558436,149339.5958846048,0.5492341356673961,0.8055150772446885,17,4,
1172.0,4.866997903510505,896.7999999999998,155.41804190430062,155873.3814880024,0.5579868708971554,0.8036801322277206,22,5,
992.0,4.629057596188962,1014.0000000000001,109.47932145835524,88202.57224752495,0.7789934354485777,0.88840554895745,21,4,
1056.0,4.383463311189518,837.9999999999999,109.24273321360967,83724.76776441355,0.7811816192560175,0.8996767360840148,25,4,
992.0,4.796492248852665,1091.4,108.5969577256677,88202.57224752495,0.7789934354485777,0.8863966630865142,21,4,
1072.0,4.754134300748913,989.5999999999997,111.03937544225352,82536.51212892382,0.7943107221006565,0.9057504375665557,26,4,
944.0,4.3960922421230455,935.4,129.61415465023185,127345.20006372625,0.7396061269146609,0.8155739294919488,18,4,
1108.0,4.6243824634610835,863.4,141.94278580171542,139662.62350848937,0.7089715536105032,0.8147670410639509,18,5,
944.0,4.686245514625338,1061.8,135.81420018378003,136731.51585920237,0.6630196936542669,0.8013402106315094,18,4,
1108.0,4.672458277397221,895.9999999999998,131.3134327705302,126382.13969188397,0.7549234135667396,0.8263303809921871,18,5,
1024.0,4.612361021493127,981.4000000000001,102.44898682235917,72962.84317965835,0.9146608315098468,0.9133550048470772,23,4,
1056.0,4.153065047103517,739.8,102.1507265263075,72304.82845691589,0.9299781181619255,0.9143719468577521,25,4,
1008.0,4.689272576528585,1027.6000000000001,107.39756747356297,73083.76507510451,0.9518599562363238,0.9204903598242623,22,4,
976.0,4.554872299242973,994.1999999999999,111.37664075403853,96822.09264952358,0.8227571115973742,0.8670409001891234,20,4,
1056.0,4.358607735453383,831.5999999999999,104.28373510219595,76824.59169424947,0.9102844638949672,0.9074214266114471,25,4,
960.0,4.813867583246234,1126.6000000000001,113.33748554352893,95923.23338459394,0.8468271334792122,0.8752440713619563,19,4,
1056.0,4.678264807078165,971.0000000000002,110.96701683472082,86592.80684843846,0.9168490153172867,0.8958187414867644,25,4,
928.0,4.6387360573832845,1058.8000000000002,133.10237822416084,128505.52776222122,0.8315098468271335,0.8247649960230007,17,4,
1156.0,4.279858823759122,653.0,146.89548245791863,145135.64823358718,0.8730853391684902,0.8124554712440741,21,5,
944.0,4.734067154503732,1087.4,132.06868960820543,127956.5094159682,0.8468271334792122,0.8229792498267379,18,4,
1124.0,4.892575697578946,987.0000000000001,124.90709379357779,117456.12292725145,0.8774617067833698,0.837261554894479,19,5,
1244.0,5.460493371405493,937.4000000000001,314.0454707323101,402031.01483522257,0.15536105032822758,0.40240509493317966,6,7,
1228.0,4.842822696098519,720.6,264.5699721170235,331384.3322439279,0.387308533916849,0.48620672624055417,5,7,
1244.0,5.0617584537497615,839.1999999999999,230.023613363641,277713.0928132633,0.4420131291028446,0.5867634908695473,6,7,
1276.0,5.500309543132796,968.2000000000002,269.4414612116875,335108.2295169232,0.2647702407002188,0.5088511833005892,8,7,
1276.0,5.477309963856277,947.0000000000001,280.13065348231896,351331.1912735857,0.40043763676148797,0.48183212360804606,8,7,
1112.0,5.215925439335827,1000.2000000000003,271.4779257764726,320614.8859129605,0.3522975929978118,0.631320799353389,8,6,
1096.0,4.761532468131299,872.2,207.82033793600357,243645.7838249699,0.4726477024070022,0.6442422302810019,7,6,
1276.0,5.086875990525049,822.2,226.50232766994733,265911.7280986438,0.6170678336980306,0.6418896840081488,8,7,
1308.0,5.569690553115835,1004.4000000000001,232.94858277393706,282013.88322145195,0.32166301969365424,0.5805593115850907,10,7,
1404.0,5.584721678356014,870.6,277.61780700869843,339505.9052008373,0.36542669584245074,0.5560580218162405,16,7,
1340.0,5.5003606197740105,937.8,235.86480323672293,285090.6344991507,0.4573304157549234,0.5841909229580706,12,7,
1404.0,5.24689388786842,737.4,256.43050675586744,309340.03957937675,0.45076586433260396,0.5886002380385292,16,7,
1292.0,4.802120465284028,636.1999999999999,266.36905263480105,328328.2345706338,0.6039387308533917,0.5350602237254691,9,7,
1420.0,5.624376089929077,870.1999999999999,280.1398730975881,336961.48895365844,0.6455142231947484,0.5949629926491913,17,7,
1308.0,5.299444278380046,890.2,223.6460352196812,268152.48994985735,0.31947483588621445,0.6017467615691081,10,7,
1420.0,5.336083716386841,774.5999999999997,243.99025838878646,287391.0810247169,0.36542669584245074,0.6360853577367165,17,7,
1144.0,4.5914021811085535,730.1999999999999,224.07079676660865,267966.09685742704,0.5142231947483589,0.6071132882838444,10,6,
1176.0,5.153709140341358,966.6,212.64507713600108,251904.70530962193,0.4551422319474836,0.6256530112667237,12,6,
1404.0,5.128864975162194,725.1999999999998,214.6912936491225,251435.32975053793,0.4923413566739606,0.6460412479645538,16,7,
1192.0,4.584053410862444,701.2000000000002,201.71240876413648,225896.03396227313,0.6039387308533917,0.7096590053542536,13,6,
1176.0,5.027802046238862,946.4,175.30553513116,200408.6215259952,0.6520787746170679,0.6831321057178888,12,6,
1404.0,5.577822034071767,966.8,178.26466957079754,196448.41611571875,0.6258205689277899,0.727803076059535,16,7,
1356.0,6.197550704202014,1243.6000000000004,232.68067182031976,264222.21164587734,0.7242888402625821,0.6922223860174823,13,7,
1272.0,5.52291805256263,1091.0000000000002,160.97355002112187,167162.6319352496,0.8074398249452954,0.7803903928937854,18,6,
1404.0,5.56271480545923,936.1999999999999,201.96066609486806,226613.20508755025,0.8074398249452954,0.7073298769230321,16,7,
1240.0,5.335089484637971,1033.8000000000002,164.33589447955222,165741.14778482614,0.5973741794310722,0.8002276979466756,16,6,
1452.0,5.718452352849577,979.3999999999999,181.93272525225683,181004.56182078877,0.5711159737417943,0.80847406767359,19,7,
1240.0,5.436115232469694,1098.8,145.50466123865024,145291.2879104945,0.7811816192560175,0.80632400410507,16,6,
1420.0,5.785930088980709,1057.2,166.97005066418393,166686.1642064998,0.7439824945295405,0.806463253063958,17,7,
1272.0,5.591308543495694,1138.4,144.82800437753218,141636.48660977793,0.8533916849015317,0.8180801174103763,18,6,
1468.0,5.373465326653561,832.2,155.47365428067695,155318.0285976678,0.8577680525164114,0.806046364020909,20,7,
4296.0,11.08449771093305,194.0,575.6154538964042,774193.8718833369,0.08533916849015317,0.07157012075943273,2,26,
3772.0,10.101020980805432,278.2,565.9665882280827,766231.6886780199,0.0,0.0,0,23,
3280.0,9.220086320333003,446.6,486.9794483921829,659295.2532078784,0.0,0.0,0,20,
3640.0,10.577571249192589,713.8,480.1500608810131,641214.085890266,0.2013129102844639,0.13883168012780528,2,22,
3148.0,9.4651880260029,697.3999999999999,480.19092788332625,635823.0086634965,0.061269146608315096,0.20810976271945614,2,19,
3476.0,10.044308301641538,660.4,453.84889385018323,600366.005501453,0.21663019693654267,0.2152593515754879,2,21,
3180.0,9.610347032056442,751.0000000000001,460.9285936497938,617373.4971805464,0.08971553610503283,0.11196433608343936,4,19,
4328.0,11.14160621805863,196.79999999999998,566.9140416527936,757460.7740303746,0.2800875273522976,0.13441773298406579,4,26,
3328.0,10.197295940008459,893.8000000000001,438.36424458386574,582566.6477484886,0.24288840262582057,0.17974527134375892,3,20,
1376.0,5.232017723920435,694.1999999999999,320.83209983163874,416298.88796968915,0.19037199124726478,0.3366625411020825,4,8,
1540.0,6.04660432307083,877.8000000000002,345.49817564336877,446176.3362305421,0.17067833698030635,0.36133182498145966,4,9,
1852.0,6.95024547822896,919.8000000000001,404.46218355063445,534986.3432736468,0.10065645514223195,0.21593861364708503,3,11,
2196.0,7.896175374651518,1046.6000000000001,365.9521462157439,480661.36305703863,0.23413566739606126,0.26460008636341736,4,13,
1704.0,5.854226365324949,609.8,361.5814489535012,461808.7901099681,0.3741794310722101,0.41252883492566234,4,10,
1540.0,6.208897501126019,942.8000000000001,354.6661580145908,451080.1649690615,0.3413566739606127,0.429989532331462,4,9,
1540.0,5.522045060668178,644.2,339.3745927253571,429684.4265707476,0.40700218818380746,0.4477562112632661,4,9,
3524.0,9.510095553570176,295.59999999999997,526.5136679815707,701490.4841933881,0.08533916849015317,0.1589128721336284,5,21,
2868.0,8.532484449129255,599.6,431.7453932520692,572893.1343903729,0.09846827133479212,0.19184536743823194,5,17,
3524.0,9.487146332782675,291.4000000000001,520.2258740816824,690305.7682581638,0.23413566739606126,0.19177986437667216,5,21,
3196.0,9.463882645569228,680.8,448.19436902513775,594745.5452957378,0.2363238512035011,0.19150600004263968,5,19,
3704.0,9.843576211347692,276.2000000000001,518.3143285858955,684878.7533776428,0.16411378555798686,0.22340217264156242,6,22,
1556.0,5.856550374753037,808.7999999999998,311.6435212621383,401915.3598546133,0.19474835886214442,0.36799701983577654,5,9,
2556.0,7.5912355105474605,540.0000000000001,373.1946283201896,489434.4800488586,0.14442013129102846,0.2743248651279719,6,15,
1572.0,6.124873801897353,884.2,342.8673274670903,440414.24289374304,0.2363238512035011,0.3871099615824225,6,9,
1884.0,6.89687500597563,943.0000000000002,324.87187773086265,419487.45183452684,0.32603938730853393,0.36195241660747257,5,11,
2884.0,8.949956742749013,805.0,401.13023143629897,526152.6844060175,0.4682713347921225,0.2733391698387004,6,17,
1556.0,6.048287163197248,873.6000000000001,334.4672335811425,427585.9812575464,0.19912472647702406,0.40842374516105345,5,9,
1392.0,5.4512975263259085,812.4,286.84296953094037,363382.0501365047,0.24507658643326038,0.44556081207192316,5,8,
1884.0,6.841366571778487,937.0000000000002,305.504523302768,383851.64857067296,0.38949671772428884,0.47559746435863454,5,11,
1392.0,5.331876985151931,741.0000000000001,303.66778221443235,377807.1162891458,0.43544857768052514,0.5077826291443935,5,8,
1736.0,6.3021811061749755,826.0,318.0967655219638,398026.5827659255,0.424507658643326,0.4895579016054306,6,10,
1572.0,6.229161256100129,954.6,320.12669403775897,382579.2051482027,0.4573304157549234,0.6084982100700272,6,9,
3392.0,9.785986300783073,573.2,506.9957394578639,673305.641212117,0.18161925601750548,0.18529610384979917,7,20,
3392.0,9.739184550845241,562.0,496.8073397362755,658970.5076696887,0.2778993435448578,0.19484943983577319,7,20,
3556.0,9.530704530139316,293.2,506.33197027366685,670458.2999478414,0.16411378555798686,0.20786557453102533,7,21,
1752.0,6.370053181375325,864.2,294.9143038885234,378988.50392955483,0.18161925601750548,0.3850240622272165,7,10,
1588.0,6.09893283750568,902.8,296.41230674009574,380486.33197748405,0.36542669584245074,0.39021419692228665,7,9,
1752.0,6.460732337309295,885.2,315.3546781503482,404552.39905025595,0.31291028446389496,0.3930264246302586,7,10,
2260.0,7.413039750978935,764.0,363.75916619737353,471569.68130548677,0.5251641137855579,0.3415207107635558,8,13,
2588.0,8.141745990865939,752.7999999999998,379.9779178257345,483442.82127636415,0.19693654266958424,0.42856271101144094,8,15,
1440.0,5.671313408488709,849.4000000000002,302.39022767934006,383397.57706637564,0.36542669584245074,0.4423365819558008,8,8,
1768.0,6.422349384645813,880.2,286.8136687831361,365237.63226387167,0.3347921225382932,0.4249003764755464,8,10,
1440.0,5.844127558660572,930.4,300.3662943078815,378103.98068184376,0.4923413566739606,0.4690218348301745,8,8,
1588.0,6.299072700446725,980.2,310.47622410415306,393512.34529664426,0.47702407002188185,0.4436897410097096,7,9,
1932.0,6.730209343289855,805.6,338.10566988346375,418289.20049245417,0.6411378555798687,0.5246169996191448,8,11,
1440.0,5.865497560464197,972.2000000000002,268.3323851321378,316070.31572824036,0.32166301969365424,0.6360450829146491,8,8,
1440.0,6.191337274653359,1077.6,311.8411345165851,367979.16458918597,0.33260393873085337,0.632823669995368,8,8,
1440.0,5.929848623061491,1017.0000000000001,252.9408207391016,302523.05633595504,0.5251641137855579,0.6069015073754483,8,8,
1604.0,6.434946436856003,1045.2,291.57052164319316,349801.0293669121,0.4223194748358862,0.6005040966478941,8,9,
1440.0,5.4490969824277755,805.9999999999999,244.23732096949325,292164.41917616886,0.6258205689277899,0.6065442970326738,8,8,
1948.0,6.89548410559702,868.2,335.0362362578382,431753.84124670725,0.19474835886214442,0.37172745948686947,9,11,
3932.0,10.394994759962605,288.2000000000001,530.3126053029113,697186.6244288377,0.20350109409190373,0.25851308139274753,10,23,
2112.0,6.7301663720344616,626.8000000000001,336.88603201974865,434646.56286996783,0.20350109409190373,0.36599456449340767,9,12,
2292.0,7.6701476540782,872.4000000000001,340.85747791373694,436894.85874120885,0.4201312910284464,0.3968934862120647,10,13,
3652.0,9.841324347404626,389.00000000000006,456.4852267639147,586128.2116929436,0.6083150984682714,0.38891133833454733,13,21,
1784.0,6.488881007053588,857.2000000000002,324.2186202234895,413740.8008652224,0.19693654266958424,0.4161121684862834,9,10,
1636.0,5.833597761901732,750.6,279.35417718909196,351824.50475373736,0.38074398249452956,0.4672941352433036,10,9,
1948.0,6.8523781245644395,892.1999999999999,291.33680292594903,369521.01286196196,0.3522975929978118,0.4408822130987974,9,11,
1456.0,5.76786266321473,919.0,260.91323708913166,328246.2289355082,0.4223194748358862,0.4711088952263157,9,8,
1536.0,6.251366309406239,1076.0000000000002,244.87440339865142,299398.3876129025,0.49452954048140046,0.5566096082665517,14,8,
1832.0,6.163611102022031,723.0000000000001,261.7702736240683,319053.53222589777,0.6280087527352297,0.5644726709150698,12,10,
2308.0,7.3823738183477285,767.8000000000001,297.94483498491184,372478.24921552115,0.6039387308533917,0.49248729775984096,11,13,
1520.0,5.778299777496886,891.7999999999997,228.88299831607728,271904.66988848586,0.39606126914660833,0.6203120757836557,13,8,
1504.0,6.222279484674257,1114.0,225.58172449613508,269752.5049333374,0.36980306345733044,0.607268672856032,12,8,
1520.0,6.047716562897158,1032.8000000000002,211.00646924400124,248431.80663859125,0.5711159737417943,0.6368604501122773,13,8,
1488.0,6.24110423812078,1135.8000000000002,228.38463682119632,271979.5122841342,0.562363238512035,0.6155396364939302,11,8,
1488.0,5.976371272467413,1035.4,207.80167151760764,240932.80818286902,0.7089715536105032,0.6623687273856653,11,8,
1568.0,6.200864830020096,1041.2,224.59522731918412,264327.2024675006,0.6258205689277899,0.6375541024457426,16,8,
1748.0,5.96738921292619,774.0000000000001,205.09687030726886,231021.08585547114,0.8074398249452954,0.702602385851391,17,9,
2060.0,6.775157879437766,795.0,241.24715090305943,279216.1808445877,0.8358862144420132,0.6651047092478275,16,11,
1616.0,5.7139703701711095,800.9999999999999,194.28445916819723,194071.963779846,0.7636761487964989,0.806101734315739,19,8,
1616.0,5.806897685408614,848.4000000000001,189.35224223173645,188657.67688248097,0.811816192560175,0.8076300396279043,19,8,
