FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
948.0,4.085951396468371,385.00000000000006,342.24007255203185,430080.5616979196,0.3439024390243902,0.4750126050357627,8,5,
1144.0,4.649277815285038,420.6,341.6039042668659,436866.3679601414,0.3975609756097561,0.4068632869310014,10,6,
1604.0,6.0722713426930826,543.6,342.0312505041636,436875.50732405303,0.2707317073170732,0.4121752613709516,8,9,
1472.0,6.141733221443554,705.6,340.5106207918571,427985.56154830736,0.36829268292682926,0.47437594647716397,10,8,
752.0,3.6636820477288206,408.4,341.70963956881656,437062.17282331706,0.375609756097561,0.4062586543535252,6,4,
1440.0,5.223345437390921,356.60000000000014,344.9716293302778,441856.58777721407,0.28780487804878047,0.4000468221924979,8,8,
1604.0,5.882217408694238,463.79999999999995,343.90913756463783,439774.75532567775,0.36097560975609755,0.4072564159405298,8,9,
556.0,3.880712159728118,581.6,453.49198548852814,580231.0496795783,0.2951219512195122,0.4047940559848235,4,3,
392.0,3.280492951956689,487.00000000000006,466.00211030224256,596620.004894482,0.3975609756097561,0.40196826633453353,4,2,
1244.0,5.245587901526121,436.4000000000001,470.2910396257093,601990.6530192416,0.3902439024390244,0.40285226311686667,6,7,
1324.0,5.167478322618891,566.9999999999999,227.66611227374528,273611.1062882194,0.5024390243902439,0.5967960827504124,11,7,
392.0,2.7673828262625237,431.6000000000001,311.0269587676346,375203.30227421573,0.45121951219512196,0.5885891227505777,4,2,
932.0,3.8251721049083587,340.0,296.320563012427,377993.20259850845,0.40487804878048783,0.4177468223440786,7,5,
1472.0,5.392484860796864,436.40000000000003,302.5187929267141,386200.8995373188,0.4024390243902439,0.41444615496574766,10,8,
1652.0,5.765460117586027,442.6,269.238648210271,335309.3982446665,0.47560975609756095,0.504661363380329,11,9,
1324.0,5.5380607807710325,670.3999999999999,276.20492011612293,336721.06801724515,0.5365853658536586,0.5639291257202405,11,7,
1456.0,5.94368483618234,689.0,291.91078283475923,360045.56039693573,0.43658536585365854,0.5332444640432814,9,8,
900.0,4.1810751775669965,472.0,342.24082280246853,429718.3352272727,0.43902439024390244,0.4779322977668612,5,5,
1472.0,5.507298955403419,441.6,344.392571715402,436699.0046160441,0.4634146341463415,0.4419174821880337,10,8,
1604.0,5.953596923073307,496.79999999999995,340.1747384600562,429798.00760762626,0.4317073170731707,0.4556274539581992,8,9,
228.0,2.6909336473131544,494.6000000000001,380.6827953983932,457318.9586727655,0.48048780487804876,0.597679331340911,4,1,
816.0,4.079203572257729,509.6,346.87346462566904,438096.96323218726,0.4682926829268293,0.45702003469116226,10,4,
1472.0,5.546821317546664,457.6000000000001,344.5967401941325,440663.614277637,0.4121951219512195,0.4071617343342613,10,8,
1636.0,5.916867457233578,439.4,350.5156574657667,447260.42077857687,0.4609756097560976,0.41647591778940446,10,9,
392.0,3.206299060388462,462.80000000000007,459.7826147592692,577478.0596913309,0.44390243902439025,0.4768942711726464,4,2,
1096.0,4.963364697834639,485.00000000000006,453.9795261122022,579093.9856817783,0.4853658536585366,0.4178380480897905,7,6,
540.0,3.763520615597317,513.0,490.04345239490004,620917.6988115693,0.4951219512195122,0.44485028237375884,3,3,
1080.0,5.012852596259446,510.40000000000003,464.86956446637276,592567.7890830938,0.4121951219512195,0.4207880042900913,6,6,
668.0,3.6646285236056384,551.1999999999999,283.2976946783118,342235.0161659097,0.6390243902439025,0.5854313886241147,11,3,
1144.0,4.523624077792357,447.0,263.68587189486664,318472.02335720777,0.6097560975609756,0.5859340437730645,10,6,
1504.0,5.673212400679011,537.6,284.41708427839444,345898.03727800207,0.6170731707317073,0.5698093888372908,12,8,
504.0,3.5580261525394548,610.4000000000001,344.3907225411763,416917.8707042193,0.6365853658536585,0.5806194548178732,11,2,
1308.0,5.083599584399527,435.2,341.07582960380665,420682.57753688295,0.6097560975609756,0.5332685604052384,10,7,
1472.0,5.654551261246637,502.40000000000003,343.9660171111215,414348.9274482106,0.624390243902439,0.5917294805327774,10,8,
324.0,3.2793910211099155,628.5999999999999,391.9503186550655,474302.6189319003,0.6121951219512195,0.5815426210110765,10,1,
1668.0,6.27319734981596,540.6,363.4109134245436,445609.5079963276,0.6097560975609756,0.5491640103750367,12,9,
308.0,3.3239758970884092,665.1999999999999,389.63011780624777,474302.6189319003,0.6121951219512195,0.567519556226426,9,1,
980.0,4.329891738333291,541.0,254.2556127166494,303173.327303792,0.3975609756097561,0.6130299801353001,10,5,
1604.0,5.855623145827661,529.6,267.20548978934085,318959.4277099526,0.3975609756097561,0.6108680505277986,8,9,
768.0,3.7269034580745477,535.8,224.23041781056466,267436.10176466603,0.44390243902439025,0.6125481943160986,7,4,
1340.0,5.139611097445229,545.8000000000001,221.44054995254376,262898.9764341453,0.5024390243902439,0.6215098542630662,12,7,
1504.0,5.650469456485856,617.6000000000001,195.0924771592011,216254.0106051546,0.5195121951219512,0.721446683541236,12,8,
620.0,3.5914609513473095,668.6,183.89899005239695,196840.14093831155,0.5658536585365853,0.7560147002064891,8,3,
996.0,4.590491570578144,686.6,199.50154393703914,227029.38432483654,0.5487804878048781,0.6893795636076873,11,5,
1488.0,5.802358926670624,684.1999999999999,206.76715993495597,225312.28252081855,0.5853658536585366,0.7393276094694121,11,8,
980.0,4.115174684591915,469.0,238.22162068268526,284124.85928421427,0.5585365853658537,0.6125364801041923,10,5,
1308.0,4.840424342689692,448.6000000000001,227.97398050277368,272019.79132997524,0.4585365853658537,0.6116755003074147,10,7,
1652.0,5.712156506159999,463.4000000000001,226.58416752559899,268633.23532063,0.4975609756097561,0.6241407278254847,11,9,
636.0,3.839104315692506,710.6,227.43276943392766,255120.31708448177,0.5926829268292683,0.7076814703907739,9,3,
1340.0,5.479729648397483,668.0000000000001,238.68915584296778,280430.4841505495,0.5292682926829269,0.6405797433481962,12,7,
1504.0,5.913695743033309,676.1999999999999,244.41525464365688,285112.6548387978,0.5951219512195122,0.6526541654472847,12,8,
376.0,2.6168156581008635,409.4,287.4944198213541,336647.8430501985,0.5219512195121951,0.6462964624869495,3,2,
768.0,3.845056939164277,555.2,253.27334505735354,303511.4957644986,0.4268292682926829,0.6028775133582892,7,4,
1176.0,4.790927198001711,544.4,243.88015118070143,291990.4369968087,0.5146341463414634,0.6047581242777947,12,6,
1636.0,5.725105046851012,460.8,250.49306920891476,299906.296789546,0.5390243902439025,0.6047690804176684,10,9,
768.0,4.12947483221133,669.0,256.08468120664537,305955.09422625776,0.4292682926829268,0.6090839264523971,7,4,
1340.0,5.606079656619355,698.6,259.89265921393564,310789.78663197707,0.5292682926829269,0.6072162054254389,12,7,
1456.0,5.828905968552803,674.2,259.6514471066489,309793.2064625425,0.4609756097560976,0.6118325247270398,9,8,
276.0,2.7677527545977267,504.0,354.778629385068,413652.57492911944,0.5634146341463414,0.6534443830416011,7,1,
752.0,3.982430737258445,540.4,340.3966022759625,403916.9757488233,0.4902439024390244,0.6224971054596381,6,4,
1112.0,4.653393825826184,452.6,343.29146858873514,411658.84339403675,0.43414634146341463,0.601486999839895,8,6,
1604.0,6.140389320839657,571.6,341.95962154425933,408211.437371082,0.5560975609756098,0.6107742272545293,8,9,
408.0,3.4873559768490456,668.4,353.4159505081087,417959.3538206102,0.5609756097560976,0.6287919173797674,5,2,
408.0,3.4573925949909166,640.0,369.53096394627585,441989.3653422083,0.4951219512195122,0.6068005031566422,5,2,
1456.0,5.696111616952288,510.6,368.8057629504379,440610.98014052503,0.4951219512195122,0.6091607552302952,9,8,
340.0,2.7739913682012727,592.0,205.33646096252176,216612.54643262143,0.6951219512195121,0.7682731372624059,11,1,
848.0,3.795542551058704,527.8,180.37244593406885,199928.19649065478,0.6292682926829268,0.7214972101667214,12,4,
1176.0,4.987796085680773,646.6,222.3963951291168,257720.64805930725,0.6609756097560976,0.6631754118427813,12,6,
1668.0,5.969524487556145,574.4,205.10503989801947,225024.19499140666,0.7048780487804878,0.732465970893617,12,9,
668.0,3.6927199055869604,681.0,165.01516129065388,170525.2290045149,0.624390243902439,0.7839320027121086,11,3,
1160.0,4.981045426581958,661.0000000000001,221.2286248986028,254516.16698163122,0.6658536585365854,0.6740893306650217,11,6,
1504.0,5.875729106272323,687.1999999999999,217.84893357165262,248049.93103320137,0.6097560975609756,0.6886113999566645,12,8,
340.0,2.7548013109638747,548.6,240.86853749518872,274130.36648638936,0.6121951219512195,0.6892519230341494,11,1,
684.0,3.6781639956081498,583.6,240.44723819934134,282894.7540393603,0.6121951219512195,0.6381079751277394,12,3,
1012.0,4.370304627999078,552.4,227.4248974796221,263027.56692854856,0.6097560975609756,0.6662151988271484,12,5,
1504.0,5.635964542460149,572.8000000000001,233.94546240866111,272515.7169643695,0.6073170731707317,0.654946411307981,12,8,
816.0,4.200658342703475,673.5999999999999,232.66992050842492,263198.45119047846,0.6902439024390243,0.697218329742692,10,4,
1012.0,4.695137148916249,673.3999999999999,239.60623105566225,276435.9607436164,0.6292682926829268,0.6699263912736989,12,5,
1488.0,5.9007353126010615,703.5999999999999,227.7014781664353,256271.58224765037,0.6463414634146342,0.7036245120820215,11,8,
376.0,2.4385555946267132,340.8,283.0077937969525,309652.72799364623,0.6024390243902439,0.7352398142882026,3,2,
784.0,3.630227229520323,446.6,257.79316410333223,306001.90738151106,0.6121951219512195,0.621857275435222,8,4,
1472.0,5.520827919493371,539.5999999999999,251.93944699228206,301209.92068463395,0.6146341463414634,0.6076844874056335,10,8,
1504.0,5.866884944052828,646.8,254.62282706165928,301842.4769882593,0.624390243902439,0.6243455931442367,12,8,
488.0,3.4535590577156112,667.1999999999999,260.75921366340043,303176.3699190493,0.6121951219512195,0.6579838623866942,10,2,
980.0,4.624697769586847,662.8,253.32608553060726,292798.4909742355,0.6853658536585366,0.6671766152142249,10,5,
1472.0,5.9448991840810015,699.2000000000002,266.20866547321043,311108.3090382255,0.6146341463414634,0.6496079622114005,10,8,
356.0,3.2558729411652068,618.5999999999999,360.30790587773475,431750.03945610655,0.6048780487804878,0.6030073816182958,12,1,
1276.0,5.393931103727014,594.0,341.51175252807593,403399.2844407044,0.6878048780487804,0.6309834004975603,8,7,
1604.0,5.982611379364924,508.2,340.67066553961877,407808.9206872448,0.6219512195121951,0.6050918941871322,8,9,
1440.0,5.973009168027646,665.2,343.7337588913348,404845.97706469643,0.6439024390243903,0.6362212877778034,8,8,
260.0,3.1714552600844965,642.6,397.69665663464343,475498.6538440991,0.6121951219512195,0.6075705865758528,6,1,
260.0,3.22048082193908,689.0,371.3971369950229,441598.17647105013,0.6365853658536585,0.6185984861549728,6,1,
848.0,4.16692159155294,655.2,205.23785253670545,211737.20644922063,0.8,0.7851211520194592,12,4,
1160.0,4.791465659918409,605.4000000000001,199.10092056654787,206585.9412743206,0.8219512195121951,0.7809940123823735,11,6,
1340.0,5.392062726746769,684.8000000000002,185.94571796617464,196112.90764068693,0.8341463414634146,0.7684541005416773,12,7,
832.0,4.1293713342564144,612.4,248.64224704512995,267164.0883881695,0.8097560975609757,0.7525886057932282,11,4,
1176.0,4.9591145122589175,629.4000000000001,227.836950026156,238399.65162384798,0.8048780487804879,0.7746825107343056,12,6,
1012.0,4.669948754351584,673.6,229.07898928414951,245437.6750085716,0.8097560975609757,0.7551568207988743,12,5,
668.0,3.370855409341013,529.6,184.45071782981523,184890.83671233652,0.5853658536585366,0.8040097280630406,11,3,
1012.0,4.488610858920291,641.5999999999999,186.73045215731906,183171.38794956869,0.5975609756097561,0.8164388219284454,12,5,
1176.0,5.014488051376467,675.9999999999999,203.9401010643516,204502.52372732092,0.5975609756097561,0.8037844811459063,12,6,
848.0,3.9209618827384984,649.5999999999999,109.9943719227844,88308.92539902237,0.7560975609756098,0.8892546614393869,12,4,
340.0,2.789600431803068,694.0000000000001,109.73617703925774,74786.09097645053,0.7926829268292683,0.9202715309292249,11,1,
488.0,3.3505224083423157,775.8000000000001,109.91418742034931,80123.7203352944,0.7609756097560976,0.9093332735657413,10,2,
356.0,2.75999734457768,644.4000000000001,131.1989112768487,110823.41322555044,0.7609756097560976,0.8758114432464634,12,1,
684.0,3.4201904058036687,601.8,116.47806637950416,97214.15871642565,0.748780487804878,0.8792102220539048,12,3,
1012.0,4.244250909767893,589.1999999999999,138.94287300483626,132092.18306017213,0.6780487804878049,0.8322572379939925,12,5,
340.0,2.8019305215277104,667.4,141.3915138263614,124982.15827804057,0.775609756097561,0.8614899050011996,11,1,
504.0,3.3049495512545817,730.4000000000001,120.62931601437846,102105.8305206077,0.7609756097560976,0.8752122454536166,11,2,
1340.0,5.39061745271654,722.4,147.75315561378108,145310.583423336,0.7073170731707317,0.8150292315279246,12,7,
356.0,2.763322257148879,610.8000000000001,166.1621254310404,161441.3170752874,0.7219512195121951,0.8215301566753065,12,1,
520.0,3.212280720514124,634.5999999999999,162.43509541079104,163798.52086269323,0.7439024390243902,0.800325512280196,12,2,
1012.0,4.282316841569811,586.2,157.54990504362266,158378.3021129252,0.7,0.8022601250084398,12,5,
1652.0,6.048415864487058,625.4,202.45050443969404,202666.85013154102,0.6780487804878049,0.804805337016417,11,9,
308.0,2.8025949130720917,666.0,175.06391435955751,165395.97710554197,0.7146341463414634,0.8351440002194709,9,1,
520.0,3.358122046316183,706.9999999999998,149.83003898963528,147950.76485063497,0.7,0.8127761571787548,12,2,
1012.0,4.686441134194936,754.5999999999999,154.84086501992408,154677.59565653442,0.7073170731707317,0.8060782768041723,12,5,
1504.0,5.75816380495268,659.9999999999999,196.84716003059913,197771.70129426447,0.7073170731707317,0.8026037091501513,12,8,
228.0,2.505715269103981,561.0,238.34326033263216,239097.9592554807,0.6414634146341464,0.8035364211685743,4,1,
308.0,2.9024929458197017,647.1999999999999,234.82210778607768,235876.52183606272,0.7121951219512195,0.802729906840606,9,1,
1144.0,4.921089426881077,630.2,243.4466650212419,245321.42129887047,0.7902439024390244,0.8007551410384897,10,6,
752.0,4.198727073298074,737.1999999999999,232.2781000522102,233536.21060120844,0.6780487804878049,0.8021630096638269,6,4,
980.0,4.627034311527772,689.8,227.2840677263865,228497.75443135065,0.724390243902439,0.8022098849199341,10,5,
324.0,2.4488443665537276,574.0,106.02619028702841,63428.690797725074,0.875609756097561,0.93661997635271,10,1,
520.0,2.9702833883543063,584.8000000000001,113.01618922526558,70686.0256281625,0.8121951219512196,0.9316274262546083,12,2,
340.0,2.646380637010612,665.0,80.01606117435075,33868.684586966025,0.9073170731707317,0.9625784987742135,11,1,
504.0,3.048919154542876,665.2,80.856853362579,36933.375306039816,0.9073170731707317,0.9582949610779998,11,2,
816.0,4.303730632663127,851.3999999999999,97.12955939188227,41774.128959112495,0.8975609756097561,0.9617294987273489,10,4,
308.0,2.529424415437106,595.2,133.86401032921347,113119.59280437087,0.8219512195121951,0.8756963450233574,9,1,
504.0,3.000063596913285,593.6,132.42607473444667,113233.92155017336,0.8219512195121951,0.8722002362545097,11,2,
1012.0,4.365972021419068,634.2,143.8485287818177,127430.8199902931,0.8121951219512196,0.8607390944859362,12,5,
340.0,2.8006708331879593,675.2,133.07504160706327,109855.05003798568,0.8146341463414634,0.8821878746791868,11,1,
832.0,4.114212946734119,706.8000000000001,148.02730816098855,139401.55959012243,0.8195121951219512,0.8366048176017465,11,4,
1012.0,4.502884352695924,703.1999999999999,130.98258460532887,113179.23716536004,0.8268292682926829,0.8689670371490772,12,5,
356.0,2.8519448314794182,644.4000000000001,168.89738090656158,162624.3679113594,0.8292682926829268,0.8261173898180484,12,1,
1176.0,4.867333049369237,658.5999999999999,161.00655024138743,152164.89083152765,0.8414634146341463,0.8349942680528732,12,6,
356.0,2.8911720013771562,672.0000000000001,157.38052056463403,147927.46221251017,0.8121951219512196,0.8374572817253917,12,1,
848.0,4.305211391631327,749.2,167.93667056884428,165831.28377220844,0.8170731707317073,0.8127727884314098,12,4,
996.0,4.522449621168436,618.8,239.4043446790589,241501.6920778503,0.8463414634146341,0.8000973852651019,11,5,
1192.0,4.987126254481885,469.0,383.72176433757284,482832.3401972464,0.34146341463414637,0.47048957188476465,13,6,
864.0,4.186393833973553,564.2,288.2214719291567,356301.7384651215,0.44634146341463415,0.5268234149634164,13,4,
1372.0,5.047617255598113,445.2,252.3230747952265,308282.98261433217,0.526829268292683,0.5584411199167568,14,7,
1700.0,6.1033863354539335,511.6000000000001,290.78839753611277,359748.38439633,0.424390243902439,0.5246331234386695,14,9,
1716.0,5.99353201776477,449.4,291.9481272835556,360996.65954393084,0.5463414634146342,0.5261230436531857,15,9,
1520.0,5.913909659319802,559.4,345.30296032111863,429531.25986923114,0.5560975609756098,0.508328554889869,13,8,
536.0,3.580705186996767,567.0000000000001,365.0891266686743,453110.5569205732,0.4951219512195122,0.5152491788609662,13,2,
1192.0,4.862307061227967,445.8,355.7458951034667,451532.23889427015,0.5048780487804878,0.4381271914819965,13,6,
1684.0,5.817043793313201,358.20000000000005,342.7879552584121,437014.6115202319,0.44634146341463415,0.4201780696144954,13,9,
552.0,3.5847612044712616,610.6,307.15209383321724,368627.71718567866,0.6414634146341464,0.5997408389618976,14,2,
1028.0,4.4450375474742385,540.6,253.86539446443805,305342.9559105531,0.6219512195121951,0.5950671343644041,13,5,
1684.0,6.097844980637131,534.6,281.5164420612236,345898.03727800207,0.6170731707317073,0.5437372166049337,13,9,
1732.0,6.296021521399636,555.6,293.76882377385044,359218.3281524133,0.6097560975609756,0.5563354798550535,16,9,
1192.0,4.7838343963652665,508.6,260.7721025097593,311259.0057420821,0.33902439024390246,0.6110034305920052,13,6,
600.0,3.360573276271002,598.8000000000001,179.03504327111085,200857.57757221285,0.5975609756097561,0.7075197768071394,17,2,
912.0,4.245418901131988,614.6000000000001,214.0217494641146,250371.67470317794,0.5341463414634147,0.6479229923662727,16,4,
1520.0,5.829035452002736,653.7999999999998,216.10453532112214,248503.91629310057,0.6,0.6747773373995422,13,8,
880.0,4.196500400023323,662.0000000000001,178.56516400956238,188066.97843271686,0.5951219512195122,0.7695696814839162,14,4,
864.0,4.289776468044906,672.8000000000001,222.00835189841123,256616.3586673673,0.5341463414634147,0.6670853479731856,13,4,
1700.0,6.29976913092748,661.6000000000001,221.30534368026673,254012.16792555194,0.5146341463414634,0.6774638894461646,14,9,
864.0,4.040629067765835,557.0,235.65791778399247,281684.8164271741,0.5,0.6081146160123886,13,4,
1208.0,4.74161973912582,502.59999999999997,233.46409304158638,275975.30903429945,0.5780487804878048,0.6296306698179306,14,6,
1536.0,5.637716878823338,535.4000000000001,240.06392031756806,281364.0850711185,0.5439024390243903,0.644749846862942,14,8,
1732.0,6.278597144685203,602.5999999999999,239.6248293209333,280265.2506088112,0.5853658536585366,0.6482699205406522,16,9,
716.0,3.9657580851535794,662.6,247.36081491296753,282372.6541628651,0.5658536585365853,0.6851358563743274,14,3,
864.0,4.310020498258564,675.5999999999999,227.50840428601114,261410.87981304806,0.5829268292682926,0.6759248908366242,13,4,
1520.0,5.9419199883189275,673.1999999999999,242.98719521076052,285112.6548387978,0.5951219512195122,0.6428107587351496,13,8,
864.0,3.976508586172244,503.80000000000007,262.56852033061983,315018.15291978436,0.5341463414634147,0.6004290984351262,13,4,
1356.0,5.317773178721284,571.4,252.8870032757263,302908.68295041664,0.5341463414634147,0.6038375347282641,13,7,
1600.0,5.693092527159886,473.4000000000001,260.76793613555316,312267.34591564833,0.5536585365853659,0.6043760820637647,18,8,
1716.0,6.050326574411599,497.80000000000007,266.83389550875586,319097.36656754947,0.5682926829268292,0.6071715076621896,15,9,
732.0,4.13436045022289,677.0,286.087784591385,334141.84255251166,0.6,0.6505935661086557,15,3,
1044.0,4.853772638025451,693.1999999999999,252.8467815904351,297556.4197047218,0.5756097560975609,0.6376739289056517,14,5,
1520.0,6.056252952257958,694.0000000000001,269.0637104257623,313066.2288861237,0.5926829268292683,0.6567860364184591,13,8,
1044.0,4.813846950304036,581.5999999999999,348.0772496246551,417311.97593521955,0.5853658536585366,0.6019175905306833,14,5,
388.0,2.7865561309912468,571.2,183.28801370641125,194228.55450398623,0.7292682926829268,0.7645818942070244,14,1,
880.0,4.090330831746354,654.1999999999999,142.83564101600516,148929.54070940593,0.6463414634146342,0.7773750145776199,14,4,
1044.0,4.307042240022339,557.8,164.087318409159,175866.48790297404,0.651219512195122,0.7548460760887441,14,5,
1520.0,5.618264046483242,572.9999999999999,210.48825905812947,240603.1806657357,0.6365853658536585,0.6832835092147926,13,8,
1716.0,6.05415235537179,559.0,207.2024657024337,225733.61108791258,0.7707317073170732,0.7395594024469072,15,9,
700.0,3.845133190147704,714.9999999999998,161.50460796055887,170525.2290045149,0.624390243902439,0.7675542557649507,13,3,
1028.0,4.660174940479033,671.2000000000002,211.4717255964032,241676.9699973958,0.6731707317073171,0.683573029314418,13,5,
1452.0,5.715518157338664,680.1999999999999,211.16244450885202,236731.38180108933,0.7121951219512195,0.7083825142667493,19,7,
1748.0,6.436779994491484,670.8,220.27979774150873,246009.62208960325,0.6658536585365854,0.7129171604128868,17,9,
864.0,3.8766668809100717,492.0,233.4334211731294,275423.12235032866,0.6463414634146342,0.6330421781264665,13,4,
1372.0,5.263178087779581,556.4000000000001,229.5030159896281,269782.34816901694,0.624390243902439,0.6396447571292228,14,7,
1520.0,5.664311347869863,569.8000000000001,232.56765262664373,272515.7169643695,0.6073170731707317,0.6451403163136578,13,8,
1716.0,6.043192800024313,534.8,226.90904800996822,260574.8510017889,0.6170731707317073,0.67674160026258,15,9,
732.0,4.001808054431969,675.1999999999999,233.54130231710698,268602.597719799,0.6024390243902439,0.6745183172613788,15,3,
864.0,4.319330421528485,660.6,246.32547282667878,287898.4820884794,0.6146341463414634,0.6494522267552999,13,4,
1404.0,5.6636859015864705,681.4,236.71121965045273,271116.6300499865,0.7170731707317073,0.6804971480247387,16,7,
1748.0,6.624267453995688,732.6,235.34965613823215,268747.7027176208,0.6317073170731707,0.6846935600443376,17,9,
864.0,4.028955170771092,532.8000000000001,255.07162001614807,305342.9559105531,0.6219512195121951,0.605073920913244,13,4,
1208.0,4.8243127932249665,522.0,247.9682452222362,295977.5394435016,0.6268292682926829,0.6109946938953577,14,6,
1552.0,5.811117746861019,582.0,248.55827621301748,297030.485949348,0.6878048780487804,0.6086229465340803,15,8,
1716.0,5.96305927796855,470.4,258.45430396710555,307593.29421229014,0.6048780487804878,0.6167863646289587,15,9,
